sp_ageF,plot,subplot,tag_number,species,status,index,toughness_N,thickness_mm,SLA,LDMC
Inga_hoja_blanca_old_CR,CR04,FU2,5057,Inga_hoja_blanca,alive,3621,1.928425926,0.096041667,37.97835077,361.7785717
Inga_hoja_blanca_young_CR,CR09,UU1,7294,Inga_hoja_blanca,alive,4024,2.163063492,0.119040476,27.9480865,339.1368543
Inga_hoja_blanca_young_CR,CR09,UU3,2176,Inga_hoja_blanca,alive,3887,2.163063492,0.119040476,27.9480865,339.1368543
Inga_hoja_blanca_young_CR,CR09,UU4,7295,Inga_hoja_blanca,alive,3888,2.163063492,0.119040476,27.9480865,339.1368543
Inga_hoja_blanca_young_CR,CR09,FU2,3161,Inga_hoja_blanca,alive,4020,2.163063492,0.119040476,27.9480865,339.1368543
Inga_hoja_blanca_young_CR,CR05,FU2,1423,Inga_hoja_blanca,alive,3395,2.163063492,0.119040476,27.9480865,339.1368543
Inga_nobilis_OG,OG47,UU3,4058.1,Inga_nobilis,alive,3868,2.9,0.18475,27.12828369,323.3809811
Inga_nobilis_OG,OG50,UU1,7606.2,Inga_nobilis,alive,5094,2.9,0.18475,27.12828369,323.3809811
Inga_nobilis_OG,OG50,UU1,7606.1,Inga_nobilis,alive,5095,2.9,0.18475,27.12828369,323.3809811
Inga_nobilis_OG,OG48,UU4,7600,Inga_nobilis,alive,5047,2.9,0.18475,27.12828369,323.3809811
Inga_nobilis_OG,OG47,UU3,4058.2,Inga_nobilis,alive,3869,2.9,0.18475,27.12828369,323.3809811
Inga_nobilis_old_CR,CR11,UU4,4073,Inga_nobilis,alive,3828,3.087722222,0.156925,19.76377772,380.7649872
Inga_nobilis_old_CR,CR12,UU4,7440,Inga_nobilis,alive,4903,3.087722222,0.156925,19.76377772,380.7649872
Inga_nobilis_old_CR,CR12,UU1,7431,Inga_nobilis,alive,4940,3.087722222,0.156925,19.76377772,380.7649872
Inga_nobilis_old_CR,CR10,FU2,1573,Inga_nobilis,alive,3984,3.087722222,0.156925,19.76377772,380.7649872
Inga_nobilis_old_CR,CR11,FD3,1722,Inga_nobilis,alive,3841,3.087722222,0.156925,19.76377772,380.7649872
Inga_nobilis_old_CR,CR10,FU3,4107,Inga_nobilis,alive,3979,3.087722222,0.156925,19.76377772,380.7649872
Inga_nobilis_old_CR,CR12,UU4,7442,Inga_nobilis,alive,4901,3.087722222,0.156925,19.76377772,380.7649872
Inga_nobilis_old_CR,CR11,FD3,5085,Inga_nobilis,alive,3840,3.087722222,0.156925,19.76377772,380.7649872
Inga_nobilis_old_PR,PR27,UU2,1880,Inga_nobilis,alive,3919,2.629977778,0.161593333,27.51495689,363.25932
Inga_nobilis_old_PR,PR27,UU2,1881,Inga_nobilis,alive,3920,2.629977778,0.161593333,27.51495689,363.25932
Inga_nobilis_old_PR,PR27,UU4,4367,Inga_nobilis,alive,3911,2.629977778,0.161593333,27.51495689,363.25932
Inga_nobilis_old_PR,PR32,UU1,1887,Inga_nobilis,alive,4028,2.629977778,0.161593333,27.51495689,363.25932
Inga_nobilis_old_PR,PR27,UU3,4366,Inga_nobilis,alive,3913,2.629977778,0.161593333,27.51495689,363.25932
Inga_silanchensis_OG,OG52,FD1,3109,Inga_silanchensis,alive,4649,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,7371,Inga_silanchensis,alive,4640,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,3111,Inga_silanchensis,alive,4646,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD3,3129,Inga_silanchensis,alive,4603,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,3116,Inga_silanchensis,alive,4641,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,3105,Inga_silanchensis,alive,4653,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD3,3122,Inga_silanchensis,alive,4607,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,4265,Inga_silanchensis,alive,4642,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD3,3123,Inga_silanchensis,alive,4609,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,3103,Inga_silanchensis,alive,4651,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG45,FU1,6197,Inga_silanchensis,alive,4091,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD3,3130,Inga_silanchensis,alive,4605,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD2,3118,Inga_silanchensis,alive,4579,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,3113,Inga_silanchensis,alive,4644,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,3114,Inga_silanchensis,alive,4643,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,7368,Inga_silanchensis,alive,4655,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,7369,Inga_silanchensis,alive,4654,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD1,3112,Inga_silanchensis,alive,4645,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD3,3121,Inga_silanchensis,alive,4606,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_OG,OG52,FD3,3125,Inga_silanchensis,alive,4601,3.053703704,0.166305556,24.30126326,329.739675
Inga_silanchensis_old_CR,CR07,UU3,7520,Inga_silanchensis,alive,4980,2.313333333,0.154125,25.93194366,316.6039172
Inga_silanchensis_old_CR,CR10,FU2,1575,Inga_silanchensis,alive,3982,2.313333333,0.154125,25.93194366,316.6039172
Inga_silanchensis_old_PR,PR21,FU1,1037,Inga_silanchensis,alive,3614,2.367103896,0.132976299,29.69779489,334.9281944
Inga_silanchensis_old_PR,PR31,UD2,3176,Inga_silanchensis,alive,3990,2.367103896,0.132976299,29.69779489,334.9281944
Inga_silanchensis_old_PR,PR21,FU1,1042,Inga_silanchensis,alive,3612,2.367103896,0.132976299,29.69779489,334.9281944
Inga_sp11_OG,OG42,UD3,4218,Inga_sp11,alive,3306,NA,NA,NA,NA
Inga_sp11_OG,OG42,UD1,6108,Inga_sp11,alive,3313,NA,NA,NA,NA
Inga_sp2_OG,OG52,FD2,4266,Inga_sp2,alive,4578,NA,NA,NA,NA
Inga_sp2_OG,OG51,UU2,7583,Inga_sp2,alive,5109,NA,NA,NA,NA
Inga_sp2_OG,OG52,FD2,4267,Inga_sp2,alive,4576,NA,NA,NA,NA
Inga_sp2_OG,OG52,FD2,2059,Inga_sp2,alive,4577,NA,NA,NA,NA
Inga_sp2_old_CR,CR10,UD3,4110,Inga_sp2,alive,3852,NA,NA,NA,NA
Inga_sp2_old_CR,CR08,UU4,7558,Inga_sp2,alive,5005,NA,NA,NA,NA
Inga_sp2_old_PR,PR26,FU1,5010,Inga_sp2,alive,3779,2.197333333,0.140366667,32.08400423,333.2231043
Inga_sp2_old_PR,PR26,FU3,1175,Inga_sp2,alive,3774,2.197333333,0.140366667,32.08400423,333.2231043
Inga_sp2_old_PR,PR26,FU1,1162,Inga_sp2,alive,3733,2.197333333,0.140366667,32.08400423,333.2231043
Inga_sp2_old_PR,PR34,FD2,3071,Inga_sp2,alive,4731,2.197333333,0.140366667,32.08400423,333.2231043
Inga_sp2_old_PR,PR34,UD1,2076,Inga_sp2,alive,4673,2.197333333,0.140366667,32.08400423,333.2231043
Inga_sp2_old_PR,PR26,FU2,1173,Inga_sp2,alive,3604,2.197333333,0.140366667,32.08400423,333.2231043
Inga_sp4_OG,OG46,UU2,1624,Inga_sp4,alive,4322,2.367103896,0.132976299,29.69779489,334.9281944
Inga_sp4_OG,OG45,FU1,1667,Inga_sp4,alive,4087,2.367103896,0.132976299,29.69779489,334.9281944
Inga_sp4_old_CR,CR10,FU1,1567,Inga_sp4,alive,3988,2.849722222,0.140166667,26.50575695,347.3362041
Inga_sp7_young_CR,CR02,UD3,2103,Inga_sp7,alive,4416,NA,NA,NA,NA
Inga_sp7_young_CR,CR02,UD3,2104,Inga_sp7,alive,4417,NA,NA,NA,NA
Inga_sp8_OG,OG42,FU3,1861,Inga_sp8,alive,3371,2.0285,0.140375,31.57985893,292.9691979
Inga_sp8_OG,OG42,UU4,5135,Inga_sp8,alive,3335,2.0285,0.140375,31.57985893,292.9691979
Inga_sp8_OG,OG42,FD2,1870,Inga_sp8,alive,3301,2.0285,0.140375,31.57985893,292.9691979
Inga_sp8_OG,OG42,FU2,4175,Inga_sp8,alive,3284,2.0285,0.140375,31.57985893,292.9691979
Inga_sp8_old_CR,CR08,UU3,7564,Inga_sp8,alive,5011,1.625555556,0.115,29.98316947,272.8593043
Inga_sp8_old_CR,CR08,UU2,7550,Inga_sp8,alive,5001,1.625555556,0.115,29.98316947,272.8593043
Inga_sp8_old_CR,CR08,UU4,7554,Inga_sp8,alive,5006,1.625555556,0.115,29.98316947,272.8593043
Inga_sp8_old_CR,CR08,UU2,7549,Inga_sp8,alive,4999,1.625555556,0.115,29.98316947,272.8593043
Inga_sp8_old_CR,CR10,FU1,1564,Inga_sp8,alive,3987,1.625555556,0.115,29.98316947,272.8593043
Inga_sp8_old_CR,CR12,UU4,7441,Inga_sp8,alive,4902,1.625555556,0.115,29.98316947,272.8593043
Inga_sp8_old_PR,PR26,FD1,7077,Inga_sp8,alive,3626,2.801041667,0.1060625,25.04520278,424.0087682
Inga_sp8_old_PR,PR27,UU2,6118,Inga_sp8,alive,3918,2.801041667,0.1060625,25.04520278,424.0087682
Inga_sp8_old_PR,PR27,UU2,4365,Inga_sp8,alive,3910,2.801041667,0.1060625,25.04520278,424.0087682
Inga_sp8_old_PR,PR26,FD3,6013,Inga_sp8,alive,3726,2.801041667,0.1060625,25.04520278,424.0087682
Inga_sp8_old_PR,PR26,FD1,6015,Inga_sp8,alive,3624,2.801041667,0.1060625,25.04520278,424.0087682
Inga_sp8_old_PR,PR27,UU2,4364,Inga_sp8,alive,3909,2.801041667,0.1060625,25.04520278,424.0087682
Inga_venusta_old_CR,CR04,FU3,4033,Inga_venusta,alive,3719,2.741574074,0.142055556,17.09131656,331.1304706
Inga_venusta_old_CR,CR04,FU1,4029,Inga_venusta,alive,3722,2.741574074,0.142055556,17.09131656,331.1304706
Inga_venusta_old_CR,CR06,FD1,3009,Inga_venusta,alive,3450,2.741574074,0.142055556,17.09131656,331.1304706
Inga_venusta_old_CR,CR04,FU2,4030,Inga_venusta,alive,3623,2.741574074,0.142055556,17.09131656,331.1304706
Inga_venusta_old_PR,PR26,UU2,1150,Inga_venusta,alive,3744,3.161458333,0.172625,16.78273997,343.852938
Inga_venusta_old_PR,PR26,UU1,1144,Inga_venusta,alive,3751,3.161458333,0.172625,16.78273997,343.852938
Inga_venusta_old_PR,PR26,UU3,4154,Inga_venusta,alive,3743,3.161458333,0.172625,16.78273997,343.852938
Inga_vera_OG,OG40,UU1,7459,Inga_vera,alive,4878,NA,NA,NA,NA
iriartea_deltoidea_OG,OG42,UU3,6088,iriartea_deltoidea,alive,3346,NA,NA,NA,NA
Iriartea_deltoidea_OG,OG49,FD1,7351,Iriartea_deltoidea,alive,4507,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU3,6089,Iriartea_deltoidea,alive,3345,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG49,FD3,7367,Iriartea_deltoidea,alive,4589,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG49,FU2,7336,Iriartea_deltoidea,alive,4491,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG52,UU3,4270,Iriartea_deltoidea,alive,4621,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,FD3,5139,Iriartea_deltoidea,alive,3290,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG45,UU3,4098,Iriartea_deltoidea,alive,4116,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU3,7281,Iriartea_deltoidea,alive,4132,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU3,6084,Iriartea_deltoidea,alive,3340,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU4,7287,Iriartea_deltoidea,alive,3783,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU3,6086,Iriartea_deltoidea,alive,3341,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG49,UU2,3089,Iriartea_deltoidea,alive,4518,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU3,6083,Iriartea_deltoidea,alive,3344,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU4,4192,Iriartea_deltoidea,alive,3788,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG49,FD1,7352,Iriartea_deltoidea,alive,4509,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU4,7284,Iriartea_deltoidea,alive,3787,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG46,UD2,7195,Iriartea_deltoidea,alive,4198,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU4,7286,Iriartea_deltoidea,alive,3784,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU3,7283,Iriartea_deltoidea,alive,4133,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG49,UU1,2028,Iriartea_deltoidea,alive,4430,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG42,UU3,6081,Iriartea_deltoidea,alive,3342,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG49,UU3,1240,Iriartea_deltoidea,alive,4458,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG43,UU3,7629,Iriartea_deltoidea,alive,5037,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_OG,OG49,FD1,7353,Iriartea_deltoidea,alive,4508,8.226222222,0.193275,19.59419256,237.8919109
Iriartea_deltoidea_old_CR,CR10,UD2,6123,Iriartea_deltoidea,alive,3856,11.96555556,0.206,16.06982954,415.5808848
Iriartea_deltoidea_old_CR,CR10,FD2,3165,Iriartea_deltoidea,alive,3859,11.96555556,0.206,16.06982954,415.5808848
Iriartea_deltoidea_old_CR,CR10,UD2,7206,Iriartea_deltoidea,alive,3851,11.96555556,0.206,16.06982954,415.5808848
Iriartea_deltoidea_old_CR,CR14,UU4,7364,Iriartea_deltoidea,alive,4753,11.96555556,0.206,16.06982954,415.5808848
Iriartea_deltoidea_old_CR,CR10,UD2,6124,Iriartea_deltoidea,alive,3855,11.96555556,0.206,16.06982954,415.5808848
Iriartea_deltoidea_old_CR,CR10,FD2,3164,Iriartea_deltoidea,alive,3858,11.96555556,0.206,16.06982954,415.5808848
Iriartea_deltoidea_old_PR,PR27,UU2,1877,Iriartea_deltoidea,alive,3916,9.88117284,0.206013889,18.29731785,285.9903368
Iriartea_deltoidea_old_PR,PR34,FU1,7374,Iriartea_deltoidea,alive,4794,9.88117284,0.206013889,18.29731785,285.9903368
Isertia_pittieri_old_PR,PR26,UU4,7076,Isertia_pittieri,alive,3628,1.630833333,0.138791667,15.54846578,281.7268453
Jacaranda_copaia_OG,OG46,UD2,7197,Jacaranda_copaia,alive,4197,1.235185185,0.120416667,36.88405277,328.9409796
Jacaranda_copaia_OG,OG49,UD2,7345,Jacaranda_copaia,alive,4470,1.235185185,0.120416667,36.88405277,328.9409796
Jacaranda_copaia_OG,OG49,UD2,7346,Jacaranda_copaia,alive,4584,1.235185185,0.120416667,36.88405277,328.9409796
Jacaranda_copaia_OG,OG49,UD2,7346,Jacaranda_copaia,alive,4471,1.235185185,0.120416667,36.88405277,328.9409796
Jacaranda_copaia_OG,OG49,UD2,7345,Jacaranda_copaia,alive,4585,1.235185185,0.120416667,36.88405277,328.9409796
Macrolobium_ischnocalyx_OG,OG46,UD3,2172,Macrolobium_ischnocalyx,alive,4189,NA,NA,NA,NA
Macrolobium_ischnocalyx_OG,OG46,UD3,5064,Macrolobium_ischnocalyx,alive,4187,NA,NA,NA,NA
Macrolobium_ischnocalyx_OG,OG46,UD3,1660,Macrolobium_ischnocalyx,alive,4190,NA,NA,NA,NA
Madrono_OG,OG50,UU4,7620,Madrono,alive,5085,NA,NA,NA,NA
Madrono_old_CR,CR11,UU4,4069,Madrono,alive,3829,NA,NA,NA,NA
Matisia_malacocalyx_young_CR,CR13,FD2,6068,Matisia_malacocalyx,alive,3936,NA,NA,NA,NA
Matisia_palenquiana_OG,OG45,UU2,1690,Matisia_palenquiana,alive,4113,1.866157408,0.144763889,33.89078509,270.9700193
Matisia_palenquiana_OG,OG45,UU1,1687,Matisia_palenquiana,alive,4108,1.866157408,0.144763889,33.89078509,270.9700193
Matisia_palenquiana_OG,OG41,UD3,1836,Matisia_palenquiana,alive,4412,1.866157408,0.144763889,33.89078509,270.9700193
Matisia_palenquiana_OG,OG38,UD1,2016,Matisia_palenquiana,alive,3448,1.866157408,0.144763889,33.89078509,270.9700193
Matisia_palenquiana_old_CR,CR14,FD3,4309,Matisia_palenquiana,alive,4767,1.422222222,0.076208333,43.60229447,293.788539
Matisia_sp2_young_CR,CR05,FD3,7005,Matisia_sp2,alive,3387,NA,NA,NA,NA
Melas_bate_obase_old_PR,PR34,FU3,1329,Melas_bate_obase,alive,4742,NA,NA,NA,NA
Melas_cafe_young_CR,CR05,FD3,7004,Melas_cafe,alive,3388,2.04,0.1354,23.29429992,290.8364855
Melas_cafe_young_CR,CR05,FD3,7003.3,Melas_cafe,alive,3389,2.04,0.1354,23.29429992,290.8364855
Melas_cafe_young_CR,CR05,FD3,7003.2,Melas_cafe,alive,3390,2.04,0.1354,23.29429992,290.8364855
Melas_cafe_young_CR,CR01,UU3,7414,Melas_cafe,alive,4923,2.04,0.1354,23.29429992,290.8364855
Melas_cafe_young_CR,CR05,FD3,7003.1,Melas_cafe,alive,3391,2.04,0.1354,23.29429992,290.8364855
Melas_purple_young_CR,CR18,UU4,7577,Melas_purple,alive,5020,NA,NA,NA,NA
Melas_separated_nerve_OG,OG38,FU2,1098,Melas_separated_nerve,alive,3426,1.4362,0.27825,30.85069043,190.4136187
Melas_separated_nerve_OG,OG45,UU1,1688,Melas_separated_nerve,alive,4109,1.4362,0.27825,30.85069043,190.4136187
Melas_separated_nerve_young_CR,CR16,UU1,7350.3,Melas_separated_nerve,alive,4778,NA,NA,NA,NA
Melas_separated_nerve_young_CR,CR16,UU1,7351.1,Melas_separated_nerve,alive,4777,NA,NA,NA,NA
Melas_separated_nerve_young_CR,CR16,UU1,7350.2,Melas_separated_nerve,alive,4779,NA,NA,NA,NA
Melas_separated_nerve_young_CR,CR16,UU3,7352.2,Melas_separated_nerve,alive,4775,NA,NA,NA,NA
Melas_separated_nerve_young_CR,CR16,UU3,7352.1,Melas_separated_nerve,alive,4774,NA,NA,NA,NA
Melas_separated_nerve_young_CR,CR16,UU1,7351.2,Melas_separated_nerve,alive,4776,NA,NA,NA,NA
Melas_old_CR,CR14,FU3,1306,Melas,alive,4761,NA,NA,NA,NA
Melastomataceae_young_CR,CR01,UU2,7411,Melastomataceae,alive,4913,NA,NA,NA,NA
Miconia_'alargadapeciolorosado'_old_CR,CR14,UU2,7356,Miconia_'alargadapeciolorosado',alive,4679,NA,NA,NA,NA
Miconia_'alargadapeciolorosado'_old_CR,CR14,UU4,7362,Miconia_'alargadapeciolorosado',alive,4754,NA,NA,NA,NA
Miconia_'alargadapeciolorosado'_old_CR,CR14,UU2,7357,Miconia_'alargadapeciolorosado',alive,4678,NA,NA,NA,NA
Miconia_affinis_AP,PA55,UU3,1851,Miconia_affinis,alive,3419,1.164666667,0.1594,14.41069616,356.3050247
Miconia_affinis_AP,PA55,UU3,7007,Miconia_affinis,alive,NA,1.164666667,0.1594,14.41069616,356.3050247
Miconia_affinis_AP,PA55,UU3,1849,Miconia_affinis,alive,3418,1.164666667,0.1594,14.41069616,356.3050247
Miconia_affinis_old_CR,CR11,FU1,7240,Miconia_affinis,alive,3952,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,4078.1,Miconia_affinis,alive,3964,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,5082.1,Miconia_affinis,alive,3959,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,4079.3,Miconia_affinis,alive,3956,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,4078.3,Miconia_affinis,alive,3961,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,4078.4,Miconia_affinis,alive,3960,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,5082.2,Miconia_affinis,alive,3957,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,4078.2,Miconia_affinis,alive,3963,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,4077,Miconia_affinis,alive,3848,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,4078.5,Miconia_affinis,alive,3958,NA,NA,NA,NA
Miconia_affinis_old_CR,CR11,UD2,4079.1,Miconia_affinis,alive,3955,NA,NA,NA,NA
Miconia_affinis_old_PR,PR31,UU1,1700,Miconia_affinis,alive,3997,1.164666667,0.1594,14.41069616,356.3050247
Miconia_affinis_old_PR,PR26,UU3,1154,Miconia_affinis,sapling,3742,1.164666667,0.1594,14.41069616,356.3050247
Miconia_affinis_young_CR,CR09,FD3,4243.3,Miconia_affinis,sapling,3896,1.685833333,0.122166667,25.00890081,223.2986693
Miconia_affinis_young_CR,CR09,FU2,1775,Miconia_affinis,alive,4018,1.685833333,0.122166667,25.00890081,223.2986693
Miconia_affinis_young_CR,CR09,FD3,4243.4,Miconia_affinis,alive dying,3897,1.685833333,0.122166667,25.00890081,223.2986693
Miconia_affinis_young_CR,CR09,FD3,4245.3,Miconia_affinis,alive,3899,1.685833333,0.122166667,25.00890081,223.2986693
Miconia_affinis_young_CR,CR09,FD3,4243.8,Miconia_affinis,dying,3895,1.685833333,0.122166667,25.00890081,223.2986693
Miconia_affinis_young_CR,CR09,FD3,4243.1,Miconia_affinis,sapling,3894,1.685833333,0.122166667,25.00890081,223.2986693
Miconia_conocuatrecasii_OG,OG39,UD2,7404,Miconia_conocuatrecasii,alive,3504,NA,NA,NA,NA
Miconia_conocuatrecasii_old_CR,CR12,UU2,7434.1,Miconia_conocuatrecasii,alive,4944,NA,NA,NA,NA
Miconia_conocuatrecasii_old_CR,CR12,UU3,7437,Miconia_conocuatrecasii,alive,4948,NA,NA,NA,NA
Miconia_conocuatrecasii_old_CR,CR12,UU2,7434.2,Miconia_conocuatrecasii,alive,4945,NA,NA,NA,NA
Miconia_conocuatrecasii_old_PR,PR30,UU2,7404,Miconia_conocuatrecasii,alive,4915,NA,NA,NA,NA
Miconia_conocuatrecasii_young_CR,CR17,UU2,2071,Miconia_conocuatrecasii,sapling,4772,0.83,0.1125,47.50603832,129.9115332
Miconia_conocuatrecasii_young_PR,PR22,FD1,4369.4,Miconia_conocuatrecasii,alive,3408,1.870833333,0.153208333,29.81766327,255.1924903
Miconia_conocuatrecasii_young_PR,PR22,FD1,4369.2,Miconia_conocuatrecasii,alive,3410,1.870833333,0.153208333,29.81766327,255.1924903
Miconia_conocuatrecasii_young_PR,PR22,FD1,4369.1,Miconia_conocuatrecasii,alive,3411,1.870833333,0.153208333,29.81766327,255.1924903
Miconia_conocuatrecasii_young_PR,PR22,FU3,1380,Miconia_conocuatrecasii,alive,3399,1.870833333,0.153208333,29.81766327,255.1924903
Miconia_conocuatrecasii_young_PR,PR22,FD1,4369.3,Miconia_conocuatrecasii,alive,3409,1.870833333,0.153208333,29.81766327,255.1924903
Miconia_dorsiloba_young_CR,CR18,UU4,7574,Miconia_dorsiloba,alive,5019,NA,NA,NA,NA
Miconia_dorsiloba_young_CR,CR18,UU4,7573,Miconia_dorsiloba,alive,5023,NA,NA,NA,NA
Miconia_dorsiloba_young_CR,CR18,UU2,7571,Miconia_dorsiloba,alive,5111,NA,NA,NA,NA
Miconia_dorsiloba_young_CR,CR18,UU2,7570,Miconia_dorsiloba,alive,5112,NA,NA,NA,NA
Miconia_laxivenula_OG,OG46,FU3,7211,Miconia_laxivenula,alive,3965,1.701111111,0.207583333,26.08264284,245.2849481
Miconia_laxivenula_OG,OG46,FU3,7210,Miconia_laxivenula,alive,3966,1.701111111,0.207583333,26.08264284,245.2849481
Miconia_laxivenula_young_CR,CR01,UU1,7409,Miconia_laxivenula,alive,4919,NA,NA,NA,NA
Mollia_lepidota_OG,OG41,UU4,4222,Mollia_lepidota,alive,3924,NA,NA,NA,NA
Mollia_lepidota_OG,OG50,UU1,7605,Mollia_lepidota,alive,5093,NA,NA,NA,NA
Moraceae_sp2_OG,OG52,UU1,1275,Moraceae_sp2,alive,4625,2.815833333,0.14525,27.48624834,250.2311129
Moraceae_old_CR,CR14,UU2,7365,Moraceae,alive,4746,2.382222222,0.084166667,39.93126469,217.4343859
Morph005_OG,OG43,UU4,7633,Morph005,alive,5075,2.541666667,0.160666667,20.21701073,439.233728
Morph005_OG,OG43,UU2,7628,Morph005,alive,5040,2.541666667,0.160666667,20.21701073,439.233728
Morph005_OG,OG46,FU1,1596,Morph005,dying,4177,2.541666667,0.160666667,20.21701073,439.233728
Morph005NA,OG28,UU4,7661,Morph005,alive,5060,NA,NA,NA,NA
Morph007_old_PR,PR26,UD3,5032,Morph007,alive,3675,NA,NA,NA,NA
Morph007_old_PR,PR26,FU1,1161,Morph007,alive,3780,NA,NA,NA,NA
Morph007_old_PR,PR21,UU3,7101,Morph007,alive,3696,NA,NA,NA,NA
Morph007_young_CR,CR09,FU1,1763,Morph007,alive,3906,NA,NA,NA,NA
Morph011_OG,OG38,FD3,6009,Morph011,alive,3567,2.9375,0.111375,22.06845619,337.8234647
Morph011_OG,OG49,UU1,1234,Morph011,alive,4428,2.9375,0.111375,22.06845619,337.8234647
Morph011_OG,OG46,UU3,5061,Morph011,alive,4321,2.9375,0.111375,22.06845619,337.8234647
Morph011_OG,OG39,FU2,7053,Morph011,alive,3527,2.9375,0.111375,22.06845619,337.8234647
Morph011_OG,OG39,UU4,7050,Morph011,alive,3498,2.9375,0.111375,22.06845619,337.8234647
Morph011_old_PR,PR21,FU1,1040,Morph011,alive,3613,NA,NA,NA,NA
Morph013_OG,OG49,FU1,7332,Morph013,alive,4519,NA,NA,NA,NA
Morph013_OG,OG52,UD3,1288,Morph013,alive,4610,NA,NA,NA,NA
Morph013_old_CR,CR11,UU3,2146,Morph013,alive,3830,2.423888889,NA,27.6307453,NA
Morph046_OG,OG46,UU2,1627,Morph046,alive,4324,NA,NA,NA,NA
Morph049_old_CR,CR10,FU2,7200,Morph049,alive,3972,NA,NA,NA,NA
Morph064_OG,OG52,UU1,1280,Morph064,alive,4630,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_OG,OG52,UU1,1279,Morph064,alive,4629,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_OG,OG50,UU1,7607,Morph064,alive,5096,3.127055556,0.208966667,28.4455786,177.7766134
Morph064_OG,OG52,FD3,3124,Morph064,alive,4600,3.127055556,0.208966667,28.4455786,177.7766134
